UNITID,XSANIN01,SANIN01,XSANIT01,SANIT01,XSANIN02,SANIN02,XSANIT02,SANIT02,XSANIN03,SANIN03,XSANIT03,SANIT03,XSANIN04,SANIN04,XSANIT04,SANIT04,XSANIN05,SANIN05,XSANIT05,SANIT05,XSANIN06,SANIN06,XSANIT06,SANIT06,XSANIN07,SANIN07,XSANIT07,SANIT07,XSANIN08,SANIN08,XSANIT08,SANIT08,XSANIN09,SANIN09,XSANIT09,SANIT09,XSANIN10,SANIN10,XSANIT10,SANIT10,XSANIN11,SANIN11,XSANIT11,SANIT11,XSANIN12,SANIN12,XSANIT12,SANIT12,XSANIN13,SANIN13,XSANIT13,SANIT13,XSANIN14,SANIN14,XSANIT14,SANIT14 
194657,"R",1,"R",32374,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",32374,"Z",0,"Z",0,"Z",0,"Z",0
194666,"R",8,"R",255472,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",129372,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",75600,"Z",0,"Z",0,"R",2,"R",50500,"Z",0,"Z",0,"Z",0,"Z",0
194693,"R",6,"R",265281,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",205895,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",35218,"Z",0,"Z",0,"R",1,"R",24168,"Z",0,"Z",0,"Z",0,"Z",0
194736,"R",12,"R",518479,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",49440,"R",1,"R",77960,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",313469,"Z",0,"Z",0,"R",3,"R",77610,"Z",0,"Z",0,"Z",0,"Z",0
194763,"R",34,"R",856922,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",110092,"R",4,"R",109862,"R",6,"R",219124,"R",1,"R",28500,"R",2,"R",22157,"Z",0,"Z",0,"R",10,"R",288433,"Z",0,"Z",0,"R",2,"R",30679,"R",1,"R",48075,"Z",0,"Z",0
194824,"R",1234,"R",73106049,"R",144,"R",8343625,"Z",0,"Z",0,"R",111,"R",5211000,"R",170,"R",17880111,"R",164,"R",10844921,"R",104,"R",6819322,"R",90,"R",5069209,"R",21,"R",1449103,"R",161,"R",5377356,"R",1,"R",49658,"R",159,"R",6763761,"R",89,"R",4589847,"R",20,"R",708136
194958,"R",163,"R",7394976,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",548312,"R",36,"R",2531028,"R",10,"R",407802,"R",14,"R",577205,"R",18,"R",732530,"R",1,"R",44807,"R",20,"R",565682,"R",13,"R",565109,"R",36,"R",1175315,"R",6,"R",208706,"R",1,"R",38480
195003,"R",2396,"R",146185735,"R",26,"R",2748158,"Z",0,"Z",0,"R",106,"R",5908452,"R",378,"R",40880307,"R",272,"R",17981418,"R",342,"R",23467861,"R",381,"R",20757705,"R",30,"R",1732758,"R",282,"R",9118030,"R",10,"R",348637,"R",486,"R",19476018,"R",66,"R",3055168,"R",17,"R",711223
195030,"R",3381,"R",220002575,"R",226,"R",22884533,"Z",0,"Z",0,"R",257,"R",14052240,"R",544,"R",62515701,"R",155,"R",9788148,"R",710,"R",43452911,"R",106,"R",4990272,"R",29,"R",2127034,"R",338,"R",13254546,"Z",0,"Z",0,"R",744,"R",34336894,"R",130,"R",4178512,"R",142,"R",8421784
195049,"R",1372,"R",104680711,"R",436,"R",29193511,"Z",0,"Z",0,"R",54,"R",2571500,"R",174,"R",28421400,"R",64,"R",5196600,"R",276,"R",18260900,"R",25,"R",1829600,"R",23,"R",2504300,"R",164,"R",7332700,"Z",0,"Z",0,"R",95,"R",5036700,"R",61,"R",4333500,"Z",0,"Z",0
195058,"R",259,"R",17598852,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"R",1626643,"R",57,"R",5457333,"R",9,"R",713860,"R",14,"R",1185304,"R",14,"R",1270856,"Z",0,"Z",0,"R",44,"R",2357634,"Z",0,"Z",0,"R",79,"R",4189531,"R",11,"R",752702,"R",2,"R",44989
195128,"R",253,"R",12484319,"Z",0,"Z",0,"Z",0,"Z",0,"R",37,"R",1674175,"R",56,"R",4817238,"R",12,"R",605628,"R",19,"R",888807,"R",16,"R",658515,"R",5,"R",239948,"R",34,"R",1129785,"Z",0,"Z",0,"R",62,"R",1926164,"R",11,"R",507479,"R",1,"R",36580
195155,"R",4,"R",188608,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",149608,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",39000,"Z",0,"Z",0,"Z",0,"Z",0
195164,"R",284,"R",13500667,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",756767,"R",50,"R",4079938,"R",27,"R",1373909,"R",16,"R",785343,"R",49,"R",3100388,"R",6,"R",279301,"R",53,"R",1280548,"Z",0,"Z",0,"R",51,"R",1469137,"R",12,"R",352914,"R",1,"R",22422
195173,"R",155,"R",11639820,"R",1,"R",68085,"Z",0,"Z",0,"R",37,"R",1716021,"R",47,"R",5662871,"R",11,"R",855050,"R",14,"R",835250,"R",18,"R",1111434,"R",1,"R",63345,"R",4,"R",183577,"Z",0,"Z",0,"R",22,"R",1144187,"Z",0,"Z",0,"Z",0,"Z",0
195191,"R",16,"R",1055000,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",270000,"R",6,"R",575000,"Z",0,"Z",0,"R",2,"R",80000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",130000,"Z",0,"Z",0,"Z",0,"Z",0
195216,"R",546,"R",29685684,"Z",0,"Z",0,"Z",0,"Z",0,"R",121,"R",6871352,"R",46,"R",5379041,"R",45,"R",3202076,"R",29,"R",1823430,"R",27,"R",1683534,"R",5,"R",248164,"R",152,"R",5334471,"R",7,"R",282068,"R",89,"R",3690716,"R",17,"R",779875,"R",8,"R",390957
195234,"R",367,"R",17906171,"Z",0,"Z",0,"Z",0,"Z",0,"R",40,"R",2047043,"R",46,"R",4527005,"R",34,"R",1980434,"R",16,"R",839926,"R",47,"R",2500929,"R",15,"R",699741,"R",93,"R",2629878,"R",1,"R",27976,"R",52,"R",1693474,"R",19,"R",843639,"R",4,"R",116126
195243,"R",105,"R",7269699,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",148897,"R",49,"R",4623036,"R",5,"R",227118,"R",3,"R",268334,"R",10,"R",567264,"R",1,"R",61876,"R",5,"R",205483,"Z",0,"Z",0,"R",24,"R",967366,"R",4,"R",200325,"Z",0,"Z",0
195289,"R",3,"R",193921,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",54561,"R",1,"R",103500,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",35860,"Z",0,"Z",0,"Z",0,"Z",0
195304,"R",226,"R",16516550,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",867441,"R",113,"R",10435186,"R",5,"R",274501,"R",12,"R",976719,"R",9,"R",531832,"R",2,"R",211204,"R",38,"R",1599536,"Z",0,"Z",0,"R",34,"R",1620131,"Z",0,"Z",0,"Z",0,"Z",0
195322,"R",133,"R",7276795,"Z",0,"Z",0,"Z",0,"Z",0,"R",33,"R",1675105,"R",25,"R",2088702,"R",4,"R",212483,"R",11,"R",630003,"R",3,"R",177192,"R",1,"R",54295,"R",2,"R",116935,"Z",0,"Z",0,"R",38,"R",1583616,"R",16,"R",738464,"Z",0,"Z",0
195438,"R",15,"R",638145,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",315956,"R",4,"R",161353,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",88880,"Z",0,"Z",0,"R",3,"R",71956,"Z",0,"Z",0,"Z",0,"Z",0
195474,"R",412,"R",21741008,"Z",0,"Z",0,"Z",0,"Z",0,"R",53,"R",2833737,"R",54,"R",5351850,"R",24,"R",1423507,"R",29,"R",1704289,"R",66,"R",3734498,"R",1,"R",38970,"R",94,"R",3434529,"Z",0,"Z",0,"R",56,"R",1784907,"R",26,"R",1141899,"R",9,"R",292822
195526,"R",620,"R",35548114,"R",1,"R",43155,"Z",0,"Z",0,"R",48,"R",2976496,"R",61,"R",7883530,"R",56,"R",4283895,"R",41,"R",2531954,"R",77,"R",4500574,"R",10,"R",570858,"R",162,"R",6073419,"R",1,"R",25935,"R",121,"R",4695805,"R",37,"R",1775291,"R",5,"R",187202
195544,"R",104,"R",7304912,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",56141,"R",8,"R",1758422,"R",45,"R",3200413,"R",9,"R",557259,"R",11,"R",467584,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",30,"R",1265093,"Z",0,"Z",0,"Z",0,"Z",0
195562,"R",196,"R",11707801,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",245544,"R",6,"R",989168,"R",84,"R",5934470,"R",12,"R",749047,"R",9,"R",608526,"Z",0,"Z",0,"R",17,"R",673466,"Z",0,"Z",0,"R",64,"R",2507580,"Z",0,"Z",0,"Z",0,"Z",0
195580,"R",19,"R",1090601,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",167270,"R",2,"R",177719,"R",3,"R",254945,"R",1,"R",65000,"R",1,"R",35000,"Z",0,"Z",0,"R",1,"R",40000,"Z",0,"Z",0,"R",5,"R",197744,"R",3,"R",152923,"Z",0,"Z",0
195702,"R",13,"R",750400,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",64100,"R",3,"R",329100,"R",2,"R",99300,"R",1,"R",36200,"R",1,"R",52300,"Z",0,"Z",0,"R",2,"R",51200,"Z",0,"Z",0,"R",3,"R",118200,"Z",0,"Z",0,"Z",0,"Z",0
195720,"R",330,"R",18563938,"Z",0,"Z",0,"Z",0,"Z",0,"R",42,"R",1962072,"R",36,"R",4725025,"R",13,"R",858907,"R",25,"R",1733649,"R",49,"R",2668083,"R",6,"R",302542,"R",74,"R",2473365,"Z",0,"Z",0,"R",66,"R",2918085,"R",14,"R",751629,"R",5,"R",170581
195784,"R",22,"R",1317005,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",117000,"R",9,"R",768100,"R",1,"R",58080,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",203240,"R",6,"R",170585,"Z",0,"Z",0,"Z",0,"Z",0
195809,"R",1102,"R",81139144,"Z",0,"Z",0,"Z",0,"Z",0,"R",216,"R",14841793,"R",42,"R",9535142,"R",211,"R",19860800,"R",81,"R",6364725,"R",158,"R",13228098,"R",28,"R",1923075,"R",83,"R",3507041,"Z",0,"Z",0,"R",283,"R",11878470,"Z",0,"Z",0,"Z",0,"Z",0
195827,"R",497,"R",40731989,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",727271,"R",122,"R",15628891,"R",105,"R",7404353,"R",101,"R",7557188,"R",29,"R",2707864,"R",1,"R",35088,"R",12,"R",692385,"Z",0,"Z",0,"R",96,"R",4983659,"R",17,"R",804432,"R",5,"R",190858
195988,"R",81,"R",4205984,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",548526,"R",15,"R",1184683,"R",2,"R",101097,"R",7,"R",330200,"R",7,"R",379420,"R",2,"R",86172,"R",10,"R",487051,"Z",0,"Z",0,"R",26,"R",1088835,"Z",0,"Z",0,"Z",0,"Z",0
196006,"R",372,"R",18010743,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",728561,"R",43,"R",3848812,"R",44,"R",2154086,"R",16,"R",796450,"R",31,"R",1322998,"R",28,"R",1187443,"R",102,"R",3839757,"Z",0,"Z",0,"R",58,"R",2579077,"R",32,"R",1489123,"R",2,"R",64436
196015,"R",272,"R",14398612,"Z",0,"Z",0,"Z",0,"Z",0,"R",33,"R",1576255,"R",36,"R",3369475,"R",22,"R",1164012,"R",20,"R",1200525,"R",33,"R",1504761,"R",6,"R",324626,"R",56,"R",2260331,"Z",0,"Z",0,"R",45,"R",1984258,"R",21,"R",1014369,"Z",0,"Z",0
196024,"R",288,"R",15534189,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"R",1340125,"R",28,"R",2934632,"R",23,"R",1361607,"R",12,"R",746363,"R",17,"R",887293,"R",26,"R",1161883,"R",58,"R",2536656,"R",4,"R",201585,"R",57,"R",2719223,"R",30,"R",1473744,"R",4,"R",171078
196033,"R",291,"R",15677801,"R",1,"R",42130,"Z",0,"Z",0,"R",10,"R",564260,"R",38,"R",3408033,"R",21,"R",1199802,"R",12,"R",841818,"R",21,"R",1016646,"R",42,"R",2124576,"R",64,"R",2640288,"Z",0,"Z",0,"R",43,"R",2023253,"R",37,"R",1741861,"R",2,"R",75134
196042,"R",494,"R",29209575,"Z",0,"Z",0,"R",6,"R",511615,"R",21,"R",1216590,"R",61,"R",6365273,"R",73,"R",5017118,"R",11,"R",852036,"R",29,"R",1688560,"R",54,"R",3472862,"R",109,"R",4469052,"Z",0,"Z",0,"R",91,"R",3794460,"R",38,"R",1767510,"R",1,"R",54499
196051,"R",319,"R",16233607,"Z",0,"Z",0,"R",5,"R",226813,"R",23,"R",1103768,"R",32,"R",3117211,"R",22,"R",1233837,"R",9,"R",542874,"R",34,"R",1541991,"R",31,"R",1467108,"R",65,"R",2632730,"Z",0,"Z",0,"R",54,"R",2406400,"R",41,"R",1833140,"R",3,"R",127735
196060,"R",1725,"R",105999654,"R",1,"R",100000,"R",5,"R",240817,"R",96,"R",5860642,"R",167,"R",20567099,"R",355,"R",22469556,"R",167,"R",12486162,"R",106,"R",7517371,"R",82,"R",4943906,"R",331,"R",13112812,"Z",0,"Z",0,"R",222,"R",9911047,"R",169,"R",7890781,"R",24,"R",899461
196079,"R",1535,"R",89324001,"R",11,"R",563712,"Z",0,"Z",0,"R",72,"R",4295851,"R",128,"R",16367056,"R",214,"R",12588198,"R",79,"R",5305379,"R",110,"R",7066359,"R",121,"R",7066331,"R",283,"R",11519920,"R",2,"R",102356,"R",329,"R",16269268,"R",182,"R",8005733,"R",4,"R",173838
196088,"R",2846,"R",179603067,"R",12,"R",922564,"R",20,"R",1288151,"R",152,"R",9497926,"R",358,"R",39815479,"R",451,"R",28688296,"R",268,"R",22129390,"R",196,"R",13009450,"R",263,"R",16580297,"R",473,"R",18739119,"Z",0,"Z",0,"R",421,"R",18512946,"R",189,"R",8772962,"R",43,"R",1646487
196097,"R",2223,"R",158326846,"R",54,"R",4915937,"R",3,"R",353723,"R",185,"R",13540514,"R",109,"R",21505703,"R",486,"R",35294580,"R",304,"R",24388708,"R",192,"R",13722908,"R",60,"R",4740169,"R",388,"R",17243581,"Z",0,"Z",0,"R",181,"R",8563419,"R",193,"R",11396914,"R",68,"R",2660690
196103,"R",262,"R",16867651,"R",3,"R",361267,"Z",0,"Z",0,"R",10,"R",582507,"R",36,"R",4035183,"R",37,"R",2490646,"R",17,"R",1194851,"R",9,"R",538254,"R",28,"R",1773462,"R",46,"R",2090565,"Z",0,"Z",0,"R",47,"R",2368552,"R",29,"R",1432364,"Z",0,"Z",0
196112,"R",243,"R",16298377,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",630143,"R",50,"R",6140640,"R",23,"R",1682501,"R",10,"R",651018,"R",28,"R",1417906,"R",20,"R",1291721,"R",49,"R",2269920,"Z",0,"Z",0,"R",31,"R",1281253,"R",19,"R",889832,"R",1,"R",43443
196121,"R",647,"R",35826713,"Z",0,"Z",0,"R",15,"R",789363,"R",49,"R",2798807,"R",72,"R",7002088,"R",59,"R",3766068,"R",32,"R",2228466,"R",56,"R",2828070,"R",42,"R",2476135,"R",122,"R",4857809,"Z",0,"Z",0,"R",138,"R",6319139,"R",57,"R",2562436,"R",5,"R",198332
196130,"R",858,"R",50148298,"R",2,"R",184781,"Z",0,"Z",0,"R",74,"R",4578567,"R",90,"R",9499832,"R",83,"R",5291509,"R",102,"R",7418299,"R",70,"R",3790935,"R",35,"R",2100164,"R",167,"R",6893965,"Z",0,"Z",0,"R",171,"R",7539950,"R",59,"R",2656610,"R",5,"R",193686
196149,"R",626,"R",33449730,"Z",0,"Z",0,"Z",0,"Z",0,"R",35,"R",1780693,"R",96,"R",8591629,"R",41,"R",2554978,"R",25,"R",1550514,"R",52,"R",2827237,"R",25,"R",1358625,"R",151,"R",5862415,"Z",0,"Z",0,"R",138,"R",6065179,"R",49,"R",2325158,"R",14,"R",533302
196158,"R",416,"R",23174204,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",917716,"R",54,"R",5223332,"R",44,"R",2823226,"R",15,"R",1093105,"R",18,"R",936088,"R",45,"R",2359007,"R",106,"R",4234475,"Z",0,"Z",0,"R",84,"R",3883532,"R",29,"R",1477168,"R",6,"R",226555
196167,"R",507,"R",28013322,"Z",0,"Z",0,"Z",0,"Z",0,"R",27,"R",1363561,"R",65,"R",6694439,"R",35,"R",2362765,"R",29,"R",1879197,"R",33,"R",1660092,"R",20,"R",1316821,"R",132,"R",5067786,"Z",0,"Z",0,"R",113,"R",5301280,"R",50,"R",2238040,"R",3,"R",129341
196176,"R",660,"R",37171024,"Z",0,"Z",0,"Z",0,"Z",0,"R",60,"R",3286564,"R",83,"R",8546878,"R",90,"R",5459555,"R",39,"R",2672692,"R",44,"R",2248204,"R",10,"R",543325,"R",142,"R",5794826,"Z",0,"Z",0,"R",133,"R",5782334,"R",55,"R",2673819,"R",4,"R",162827
196185,"R",605,"R",33025070,"R",4,"R",283213,"Z",0,"Z",0,"R",35,"R",1799035,"R",70,"R",6787925,"R",71,"R",4179569,"R",53,"R",3809310,"R",34,"R",1643962,"R",23,"R",1142629,"R",143,"R",5659132,"Z",0,"Z",0,"R",111,"R",4925994,"R",52,"R",2426372,"R",9,"R",367929
196194,"R",747,"R",40426012,"R",6,"R",350453,"R",1,"R",50000,"R",31,"R",1798803,"R",88,"R",8443318,"R",51,"R",3334890,"R",28,"R",1850977,"R",60,"R",3325475,"R",50,"R",2746737,"R",194,"R",7672626,"Z",0,"Z",0,"R",146,"R",6641958,"R",80,"R",3696930,"R",12,"R",513845
196200,"R",429,"R",21932507,"Z",0,"Z",0,"Z",0,"Z",0,"R",46,"R",2471490,"R",41,"R",3794089,"R",36,"R",2097842,"R",17,"R",1043000,"R",49,"R",2332371,"R",9,"R",454283,"R",94,"R",3634822,"Z",0,"Z",0,"R",86,"R",3907775,"R",44,"R",1905085,"R",7,"R",291750
196219,"R",474,"R",29100461,"Z",0,"Z",0,"Z",0,"Z",0,"R",26,"R",1601408,"R",55,"R",6633959,"R",50,"R",3468983,"R",32,"R",2290437,"R",41,"R",2284553,"R",17,"R",1058140,"R",123,"R",5179887,"Z",0,"Z",0,"R",81,"R",4214296,"R",47,"R",2263648,"R",2,"R",105150
196228,"R",206,"R",13161448,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",165949,"R",30,"R",4376274,"R",24,"R",1532095,"R",1,"R",102238,"R",1,"R",54000,"R",56,"R",2627173,"R",28,"R",1248374,"Z",0,"Z",0,"R",55,"R",2593322,"R",9,"R",462023,"Z",0,"Z",0
196237,"R",312,"R",19477714,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",1055382,"R",62,"R",6495878,"R",24,"R",1525204,"R",13,"R",857492,"R",21,"R",1192351,"R",34,"R",1681268,"R",51,"R",2383104,"Z",0,"Z",0,"R",60,"R",2804474,"R",24,"R",1257748,"R",5,"R",224813
196246,"R",520,"R",28305704,"Z",0,"Z",0,"R",1,"R",98101,"R",15,"R",964734,"R",58,"R",5490964,"R",57,"R",3146182,"R",31,"R",1944002,"R",52,"R",2652933,"R",24,"R",1331192,"R",109,"R",4560003,"Z",0,"Z",0,"R",111,"R",5086665,"R",58,"R",2888035,"R",4,"R",142893
196255,"R",802,"R",60379192,"R",3,"R",367629,"Z",0,"Z",0,"R",6,"R",550793,"R",86,"R",14725563,"R",76,"R",6787176,"R",37,"R",3854216,"R",15,"R",1308908,"R",242,"R",15512291,"R",133,"R",5822072,"Z",0,"Z",0,"R",116,"R",7267039,"R",82,"R",3955574,"R",6,"R",227931
196264,"R",437,"R",26623268,"R",2,"R",198410,"Z",0,"Z",0,"R",31,"R",1900672,"R",42,"R",4954069,"R",54,"R",3435234,"R",30,"R",1920796,"R",6,"R",304699,"R",44,"R",2435359,"R",5,"R",158826,"Z",0,"Z",0,"R",210,"R",10756244,"R",8,"R",322199,"R",5,"R",236760
196291,"R",186,"R",11613123,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",432898,"R",33,"R",3499097,"R",21,"R",1466087,"R",7,"R",543033,"R",22,"R",986915,"R",9,"R",581528,"R",35,"R",1691951,"Z",0,"Z",0,"R",25,"R",1154196,"R",25,"R",1198362,"R",1,"R",59056
196307,"R",758,"R",48780708,"R",1,"R",47331,"Z",0,"Z",0,"R",14,"R",1053141,"R",71,"R",10007810,"R",105,"R",6872298,"R",22,"R",1755868,"R",17,"R",1224267,"R",281,"R",16370371,"R",73,"R",3213564,"Z",0,"Z",0,"R",92,"R",4096237,"R",77,"R",3892798,"R",5,"R",247023
196389,"R",94,"R",4779800,"R",30,"R",1760000,"Z",0,"Z",0,"R",5,"R",129000,"R",2,"R",460000,"R",6,"R",302800,"R",4,"R",300000,"R",2,"R",115000,"R",34,"R",1378000,"Z",0,"Z",0,"R",10,"R",273000,"R",1,"R",62000,"Z",0,"Z",0,"Z",0,"Z",0
196413,"R",3407,"R",220353733,"R",73,"R",4010958,"Z",0,"Z",0,"R",129,"R",7440434,"R",642,"R",71571554,"R",495,"R",28684136,"R",299,"R",18930419,"R",323,"R",28634846,"R",24,"R",1571035,"R",645,"R",24892048,"R",22,"R",868838,"R",511,"R",20780672,"R",203,"R",11117373,"R",41,"R",1851420
196431,"R",11,"R",543753,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",196472,"R",4,"R",256009,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",91272,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
196468,"R",757,"R",61474998,"Z",0,"Z",0,"Z",0,"Z",0,"R",268,"R",17490224,"R",182,"R",24309903,"R",109,"R",8062923,"R",14,"R",1250252,"Z",0,"Z",0,"Z",0,"Z",0,"R",103,"R",6218029,"Z",0,"Z",0,"R",81,"R",4143667,"Z",0,"Z",0,"Z",0,"Z",0
196565,"R",169,"R",11052890,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",303247,"R",50,"R",4356697,"R",6,"R",337473,"R",15,"R",909966,"R",15,"R",1031162,"Z",0,"Z",0,"R",35,"R",1736426,"Z",0,"Z",0,"R",44,"R",2377919,"Z",0,"Z",0,"Z",0,"Z",0
196583,"R",4,"R",151000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",76000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",75000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
196592,"R",828,"R",52949445,"Z",0,"Z",0,"Z",0,"Z",0,"R",57,"R",2312047,"R",161,"R",19546543,"R",42,"R",2550879,"R",92,"R",4895519,"R",25,"R",1174873,"R",243,"R",14038386,"R",39,"R",1097093,"Z",0,"Z",0,"R",167,"R",7238833,"R",2,"R",95272,"Z",0,"Z",0
196653,"R",84,"R",4863605,"Z",0,"Z",0,"Z",0,"Z",0,"R",26,"R",1188573,"R",29,"R",2458967,"R",10,"R",442712,"R",1,"R",45000,"R",1,"R",49332,"R",4,"R",195725,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",483296,"Z",0,"Z",0,"Z",0,"Z",0
196680,"R",506,"R",34379309,"R",17,"R",1275207,"Z",0,"Z",0,"R",252,"R",15488037,"R",43,"R",6445400,"R",21,"R",1442718,"R",39,"R",3107841,"R",34,"R",2151339,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",1090674,"R",81,"R",3237239,"R",3,"R",140854,"Z",0,"Z",0
196699,"R",107,"R",5646258,"R",1,"R",52959,"R",10,"R",505615,"R",24,"R",1330022,"R",14,"R",1239000,"R",6,"R",327848,"Z",0,"Z",0,"R",6,"R",288111,"R",3,"R",116509,"R",16,"R",612893,"Z",0,"Z",0,"R",25,"R",1075507,"R",2,"R",97794,"Z",0,"Z",0
196866,"R",575,"R",30404476,"Z",0,"Z",0,"Z",0,"Z",0,"R",21,"R",1475975,"R",77,"R",8741951,"R",33,"R",1991533,"R",38,"R",2496248,"R",82,"R",4293653,"R",15,"R",797779,"R",192,"R",5983877,"Z",0,"Z",0,"R",88,"R",2940418,"R",29,"R",1683042,"Z",0,"Z",0
196884,"R",51,"R",4098932,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",591789,"R",10,"R",1522271,"R",9,"R",661221,"R",3,"R",205335,"R",9,"R",452099,"Z",0,"Z",0,"R",2,"R",119794,"Z",0,"Z",0,"R",11,"R",546423,"Z",0,"Z",0,"Z",0,"Z",0
197018,"R",68,"R",2493700,"R",6,"R",222900,"R",6,"R",224400,"R",6,"R",211400,"R",7,"R",255000,"R",7,"R",480000,"R",1,"R",47500,"R",3,"R",98000,"Z",0,"Z",0,"R",4,"R",132000,"R",2,"R",93500,"R",9,"R",290000,"R",9,"R",230000,"R",8,"R",209000
197027,"R",123,"R",9940568,"R",2,"R",172086,"Z",0,"Z",0,"R",26,"R",2466158,"R",3,"R",502029,"R",1,"R",161900,"R",10,"R",1065680,"R",7,"R",792501,"Z",0,"Z",0,"R",5,"R",389689,"Z",0,"Z",0,"R",50,"R",3173010,"R",18,"R",1170119,"R",1,"R",47396
197036,"R",1516,"R",100062916,"Z",0,"Z",0,"Z",0,"Z",0,"R",93,"R",6881716,"R",31,"R",2469343,"R",269,"R",21725122,"R",205,"R",18652848,"R",68,"R",5221385,"R",7,"R",630882,"R",235,"R",11807735,"R",1,"R",30056,"R",208,"R",10475150,"R",124,"R",7777366,"R",275,"R",14391313
197045,"R",279,"R",16351323,"Z",0,"Z",0,"Z",0,"Z",0,"R",42,"R",1986886,"R",37,"R",4362059,"R",46,"R",3170415,"R",26,"R",1602682,"R",45,"R",2303821,"R",3,"R",151178,"R",5,"R",242034,"Z",0,"Z",0,"R",75,"R",2532248,"Z",0,"Z",0,"Z",0,"Z",0
197133,"R",686,"R",39822328,"Z",0,"Z",0,"Z",0,"Z",0,"R",64,"R",3231908,"R",55,"R",6156766,"R",119,"R",9647091,"R",49,"R",2961985,"R",12,"R",883220,"R",10,"R",540379,"R",235,"R",10311888,"Z",0,"Z",0,"R",136,"R",5656307,"R",6,"R",432784,"Z",0,"Z",0
197142,"R",58,"R",2744748,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",104490,"R",22,"R",1408816,"R",4,"R",147460,"R",4,"R",164356,"R",8,"R",345136,"R",2,"R",82591,"R",2,"R",49570,"Z",0,"Z",0,"R",9,"R",350073,"R",3,"R",92256,"Z",0,"Z",0
